Customer ID,City,State,Country,Zip Code,Latitude,Longitude,Lat Long,Population
9541-PWTWO,Willow Creek,California,United States,95573,40.949012,-123.655847,"40.949012, -123.655847",1666
7392-YYPYJ,Santa Ana,California,United States,92706,33.765893,-117.881533,"33.765893, -117.881533",37879
9548-LERKT,Willows,California,United States,95988,39.493991,-122.286363,"39.493991, -122.286363",8812
2947-DOMLJ,Buena Park,California,United States,90621,33.874224,-117.993368,"33.874224, -117.993368",33528
8784-CGILN,Tarzana,California,United States,91356,34.157137,-118.548511,"34.157137, -118.548511",27424
8404-FYDIB,Los Angeles,California,United States,90012,34.065875,-118.238728,"34.065875, -118.238728",30596
7054-DMVAS,Redwood Valley,California,United States,95470,39.298065,-123.25211,"39.298065, -123.25211",5995
9919-YLNNG,Malibu,California,United States,90263,34.037037,-118.705803,"34.037037, -118.705803",11
6217-KDYWC,Lomita,California,United States,90717,33.794209,-118.317354,"33.794209, -118.317354",21065
5868-YTYKS,Davenport,California,United States,95017,37.114335,-122.237162,"37.114335, -122.237162",857
4785-QRJHC,San Francisco,California,United States,94132,37.722302,-122.491129,"37.722302, -122.491129",26297
0137-UDEUO,Stockton,California,United States,95204,37.974498,-121.319568,"37.974498, -121.319568",30476
7673-LPRNY,Pasadena,California,United States,91104,34.165383,-118.123752,"34.165383, -118.123752",38460
1322-AGOQM,Mather,California,United States,95655,38.549822,-121.266725,"38.549822, -121.266725",929
2081-VEYEH,Compton,California,United States,90221,33.885811,-118.206459,"33.885811, -118.206459",51387
5372-FBKBN,San Jose,California,United States,95111,37.284265,-121.827673,"37.284265, -121.827673",57748
5567-WSELE,Richmond,California,United States,94801,37.945288,-122.383941,"37.945288, -122.383941",28450
5103-MHMHY,Los Osos,California,United States,93402,35.279984,-120.824288,"35.279984, -120.824288",14859
1891-QRQSA,Downey,California,United States,90241,33.940884,-118.128628,"33.940884, -118.128628",40152
5183-KLYEM,El Cerrito,California,United States,94530,37.924838,-122.289145,"37.924838, -122.289145",23141
3569-JFODW,Del Mar,California,United States,92014,32.948262,-117.256086,"32.948262, -117.256086",13945
7950-XWOVN,Oxnard,California,United States,93035,34.18454,-119.224666,"34.18454, -119.224666",25322
3200-MNQTF,Raisin City,California,United States,93652,36.594542,-119.905245,"36.594542, -119.905245",265
0098-BOWSO,San Jose,California,United States,95131,37.387027,-121.897775,"37.387027, -121.897775",26389
0422-OHQHQ,Fresno,California,United States,93722,36.78979,-119.929894,"36.78979, -119.929894",60889
4822-YCXMX,Fresno,California,United States,93705,36.78724,-119.827813,"36.78724, -119.827813",35451
4514-GFCFI,San Diego,California,United States,92117,32.825086,-117.199424,"32.825086, -117.199424",51213
9793-WECQC,Foresthill,California,United States,95631,39.031876,-120.811141,"39.031876, -120.811141",5714
5138-WVKYJ,San Diego,California,United States,92129,32.961064,-117.134917,"32.961064, -117.134917",47224
6285-FTQBF,Hawthorne,California,United States,90250,33.914775,-118.348083,"33.914775, -118.348083",93315
2725-TTRIQ,Menifee,California,United States,92584,33.653338,-117.178271,"33.653338, -117.178271",14068
3597-MVHJT,Brawley,California,United States,92227,33.03933,-115.191857,"33.03933, -115.191857",23394
3274-NSDWE,Ivanhoe,California,United States,93235,36.385818,-119.224243,"36.385818, -119.224243",4517
5285-MVEHD,Sunnyvale,California,United States,94087,37.3511,-122.037311,"37.3511, -122.037311",50070
2586-CWXVV,Hawaiian Gardens,California,United States,90716,33.830431,-118.074071,"33.830431, -118.074071",14852
1360-RCYRT,Forest Knolls,California,United States,94933,38.010092,-122.689442,"38.010092, -122.689442",1025
5269-NRGDP,Concord,California,United States,94521,37.971421,-121.971504,"37.971421, -121.971504",39888
5449-FIBXJ,San Jose,California,United States,95127,37.375156,-121.795867,"37.375156, -121.795867",60620
7328-OWMOM,San Diego,California,United States,92111,32.805518,-117.169052,"32.805518, -117.169052",46828
0114-RSRRW,Klamath,California,United States,95548,41.572813,-124.035011,"41.572813, -124.035011",1215
5197-LQXXH,Taylorsville,California,United States,95983,40.053684,-120.743116,"40.053684, -120.743116",513
7395-IGJOS,Quincy,California,United States,95971,39.971228,-121.041166,"39.971228, -121.041166",6189
0259-GBZSH,San Diego,California,United States,92122,32.85723,-117.209774,"32.85723, -117.209774",34902
2672-TGEFF,Traver,California,United States,93673,36.456091,-119.486225,"36.456091, -119.486225",646
6583-QGCSI,Indian Wells,California,United States,92210,33.537646,-116.291089,"33.537646, -116.291089",3873
9139-TWBAS,Los Angeles,California,United States,90014,34.043144,-118.251977,"34.043144, -118.251977",3524
3410-YOQBQ,Compton,California,United States,90221,33.885811,-118.206459,"33.885811, -118.206459",51387
6064-PUPMC,Loyalton,California,United States,96118,39.637471,-120.226338,"39.637471, -120.226338",1822
3131-NWVFJ,Pioneer,California,United States,95666,38.546999,-120.271114,"38.546999, -120.271114",5501
1262-OPMFY,San Diego,California,United States,92130,32.957195,-117.202542,"32.957195, -117.202542",28201
8595-SIZNC,Los Angeles,California,United States,90026,34.078991,-118.263804,"34.078991, -118.263804",73686
4707-YNOQA,Burnt Ranch,California,United States,95527,40.854512,-123.450097,"40.854512, -123.450097",485
5077-DXTCG,Challenge,California,United States,95925,39.461768,-121.195825,"39.461768, -121.195825",262
4304-TSPVK,Tupman,California,United States,93276,35.316263,-119.402559,"35.316263, -119.402559",236
5480-XTFFL,Mount Hermon,California,United States,95041,37.051166,-122.056194,"37.051166, -122.056194",77
8224-IVVPA,Caliente,California,United States,93518,35.358953,-118.527064,"35.358953, -118.527064",1022
1970-KKFWL,Rescue,California,United States,95672,38.724322,-120.991237,"38.724322, -120.991237",3815
9643-AVVWI,Los Angeles,California,United States,90003,33.964131,-118.272783,"33.964131, -118.272783",58198
9602-WCXPI,Hemet,California,United States,92544,33.644585,-116.871544,"33.644585, -116.871544",39264
6542-LWGXJ,Pixley,California,United States,93256,35.957019,-119.330928,"35.957019, -119.330928",4198
2607-DHDAK,Bakersfield,California,United States,93307,35.280113,-118.962329,"35.280113, -118.962329",59195
7599-FKVXZ,South Pasadena,California,United States,91030,34.110444,-118.156957,"34.110444, -118.156957",23984
8945-GRKHX,Santa Barbara,California,United States,93110,34.437945,-119.77191,"34.437945, -119.77191",15757
2101-RANCD,El Dorado Hills,California,United States,95762,38.684437,-121.055634,"38.684437, -121.055634",22028
0345-HKJVM,San Diego,California,United States,92109,32.787836,-117.232376,"32.787836, -117.232365",46086
6178-KFNHS,Hughson,California,United States,95326,37.5923,-120.853288,"37.5923, -120.853288",6822
2393-DIVAI,Brea,California,United States,92821,33.930199,-117.862898,"33.930199, -117.862898",34055
2606-PKWJB,Little River,California,United States,95456,39.245911,-123.77214,"39.245911, -123.77214",882
8029-XYPWT,Anaheim,California,United States,92806,33.83796,-117.870494,"33.83796, -117.870494",34398
8347-GDTMP,Ripon,California,United States,95366,37.750778,-121.13238,"37.750778, -121.13238",12646
7439-DKZTW,Paicines,California,United States,95043,36.525703,-120.952122,"36.525703, -120.952122",813
0531-ZZJWQ,Fallbrook,California,United States,92028,33.362575,-117.299644,"33.362575, -117.299644",42239
9700-ZCLOT,Claremont,California,United States,91711,34.127621,-117.717863,"34.127621, -117.717863",34716
3556-BVQGL,Sutter Creek,California,United States,95685,38.432145,-120.77069,"38.432145, -120.77069",4610
7636-PEPNS,Palos Verdes Peninsula,California,United States,90274,33.788208,-118.404955,"33.788208, -118.404955",24979
8990-YOZLV,Hickman,California,United States,95323,37.605926,-120.69955,"37.605926, -120.69955",1055
5150-LJNSR,Tustin,California,United States,92782,33.738543,-117.785046,"33.738543, -117.785046",17494
0839-JTCUD,Mission Viejo,California,United States,92691,33.611945,-117.665867,"33.611945, -117.665867",46371
5696-QURRL,Waterford,California,United States,95386,37.669516,-120.626964,"37.669516, -120.626964",8308
5136-RGMZO,Gardena,California,United States,90247,33.890853,-118.297967,"33.890853, -118.297967",47758
1596-OQSPS,Pasadena,California,United States,91104,34.165383,-118.123752,"34.165383, -118.123752",38460
3247-ZVOUO,Downey,California,United States,90240,33.956228,-118.120993,"33.956228, -118.120993",24908
7779-ORAEL,Mi Wuk Village,California,United States,95346,38.121601,-120.133915,"38.121601, -120.133915",1278
9938-EKRGF,Lewiston,California,United States,96052,40.704293,-122.803899,"40.704293, -122.803899",1845
9332-GYWLO,Fall River Mills,California,United States,96028,41.017282,-121.468945,"41.017282, -121.468945",1902
5336-UFNZP,Monterey Park,California,United States,91755,34.049172,-118.115022,"34.049172, -118.115022",26933
6034-YMTOB,Arcadia,California,United States,91007,34.128284,-118.047732,"34.128284, -118.047732",30933
8380-MQINP,Los Angeles,California,United States,90035,34.051809,-118.383843,"34.051809, -118.383843",27799
6168-WFVVF,San Diego,California,United States,92126,32.886925,-117.152162,"32.886925, -117.152162",74232
0940-OUQEC,Winters,California,United States,95694,38.578604,-122.024579,"38.578604, -122.024579",8406
8183-ONMXC,San Diego,California,United States,92117,32.825086,-117.199424,"32.825086, -117.199424",51213
9842-EFSYY,Markleeville,California,United States,96120,38.735789,-119.85798,"38.735789, -119.85798",957
9732-KPKBW,Oroville,California,United States,95966,39.473896,-121.415927,"39.473896, -121.415927",28382
6968-MHOMU,Princeton,California,United States,95970,39.424957,-122.039307,"39.424957, -122.039307",495
8824-RWFXJ,Santa Cruz,California,United States,95062,36.974575,-121.991149,"36.974575, -121.991149",36631
0620-XEFWH,Oak Run,California,United States,96069,40.689243,-122.037023,"40.689243, -122.037023",829
8433-WPJTV,French Camp,California,United States,95231,37.873283,-121.292034,"37.873283, -121.292034",5094
0362-ZBZWJ,Thornton,California,United States,95686,38.157794,-121.520223,"38.157794, -121.520223",1472
2398-YPMUR,Dinuba,California,United States,93618,36.523619,-119.386868,"36.523619, -119.386868",24206
9375-MHRRS,San Jose,California,United States,95125,37.294926,-121.894763,"37.294926, -121.894763",46185
7609-NRNCA,Mountain Ranch,California,United States,95246,38.264262,-120.515133,"38.264262, -120.515133",1692
5244-IRFIH,San Diego,California,United States,92129,32.961064,-117.134917,"32.961064, -117.134917",47224
0078-XZMHT,Visalia,California,United States,93291,36.391777,-119.372842,"36.391777, -119.372842",36718
3703-VAVCL,Strawberry Valley,California,United States,95981,39.58458,-121.093256,"39.58458, -121.093256",101
3823-KYNQY,Van Nuys,California,United States,91406,34.195685,-118.490752,"34.195685, -118.490752",50047
3259-QMXUN,Campo Seco,California,United States,95226,38.233879,-120.861666,"38.233879, -120.861666",75
8752-STIVR,Elmira,California,United States,95625,38.349195,-121.902943,"38.349195, -121.902943",171
6567-HOOPW,Folsom,California,United States,95630,38.672638,-121.147403,"38.672638, -121.147403",51855
7298-IZWLY,Gardena,California,United States,90249,33.90139,-118.315697,"33.90139, -118.315697",26442
0795-GMVQO,San Diego,California,United States,92105,32.741859,-117.090353,"32.741859, -117.090353",73006
0520-FDVVT,Lewiston,California,United States,96052,40.704293,-122.803899,"40.704293, -122.803899",1845
3584-WKTTW,Weed,California,United States,96094,41.465121,-122.380947,"41.465121, -122.380947",5896
4895-TMWIR,San Diego,California,United States,92122,32.85723,-117.209774,"32.85723, -117.209778",34902
9589-ABEPT,El Segundo,California,United States,90245,33.917145,-118.401554,"33.917145, -118.401554",16041
6407-GSJNL,Fontana,California,United States,92337,34.049671,-117.468896,"34.049671, -117.468896",29847
6646-JPPHA,Fullerton,California,United States,92832,33.868316,-117.929029,"33.868316, -117.929029",24502
1891-UAWWU,Johannesburg,California,United States,93528,35.363339,-117.637641,"35.363339, -117.637641",207
3178-CIFOT,Amador City,California,United States,95601,38.431407,-120.8421,"38.431407, -120.8421",222
3316-UWXUY,Burbank,California,United States,91502,34.177267,-118.31003,"34.177267, -118.31003",11517
0744-BIKKF,Mecca,California,United States,92254,33.543835,-115.993906,"33.543835, -115.993906",8768
9537-VHDTA,Corona,California,United States,92879,33.893823,-117.531446,"33.893823, -117.531446",44875
4831-EOBFE,Mountain Ranch,California,United States,95246,38.264262,-120.515133,"38.264262, -120.515133",1692
6854-EXGSF,Mt Baldy,California,United States,91759,34.231318,-117.662032,"34.231318, -117.662032",47
2616-UUTFK,Bakersfield,California,United States,93313,35.140938,-119.051348,"35.140938, -119.051348",25126
4335-UPJSI,Aguanga,California,United States,92536,33.482243,-116.827173,"33.482243, -116.827173",2433
1697-NVVGY,Fresno,California,United States,93728,36.757345,-119.818274,"36.757345, -119.818274",16346
7077-XJMET,Alta,California,United States,95701,39.218096,-120.79153,"39.218096, -120.79153",751
8309-IEYJD,Indian Wells,California,United States,92210,33.537646,-116.291089,"33.537646, -116.291089",3873
2235-DWLJU,Thousand Palms,California,United States,92276,33.849263,-116.382778,"33.849263, -116.382778",6242
7426-GSWPO,Portola,California,United States,96122,39.786755,-120.445626,"39.786755, -120.445626",4236
9030-QGZNL,Corona,California,United States,92883,33.762351,-117.488725,"33.762351, -117.488725",13188
6656-GULJQ,Emigrant Gap,California,United States,95715,39.23754,-120.720196,"39.23754, -120.720196",185
2123-AGEEN,Millbrae,California,United States,94030,37.601248,-122.403099,"37.601248, -122.403099",20350
9688-YGXVR,Salida,California,United States,95368,37.713152,-121.08739,"37.713152, -121.08739",12466
0839-QNXME,Surfside,California,United States,90743,33.728273,-118.085304,"33.728273, -118.085304",174
1000-AJSLD,San Diego,California,United States,92121,32.898613,-117.202937,"32.898613, -117.202937",4258
7247-XOZPB,Miramonte,California,United States,93641,36.696759,-119.024051,"36.696759, -119.024051",571
0164-XAIRP,La Mirada,California,United States,90638,33.902045,-118.008961,"33.902045, -118.008961",47568
3126-WQMGH,Yorba Linda,California,United States,92887,33.884073,-117.732197,"33.884073, -117.732197",20893
3748-FVMZZ,Oakland,California,United States,94610,37.808731,-122.238708,"37.808731, -122.238708",29964
0634-SZPQA,San Anselmo,California,United States,94960,37.99272,-122.575026,"37.99272, -122.575026",16849
7654-YWJUF,Sunland,California,United States,91040,34.282704,-118.312929,"34.282704, -118.312929",18752
0324-BRPCJ,Palmdale,California,United States,93591,34.598221,-117.79593,"34.598221, -117.79593",6787
6360-SVNWV,Big Creek,California,United States,93605,37.17277,-119.2997,"37.17277, -119.2997",273
8859-DZTGQ,Petaluma,California,United States,94952,38.237018,-122.77872,"38.237018, -122.77872",31930
8065-YKXKD,San Diego,California,United States,92126,32.886925,-117.152162,"32.886925, -117.152162",74232
8168-UQWWF,Los Angeles,California,United States,90042,34.11572,-118.192754,"34.11572, -118.192754",64672
4488-PSYCG,Seiad Valley,California,United States,96086,41.924174,-123.260788,"41.924174, -123.260788",332
9399-APLBT,Rialto,California,United States,92377,34.156758,-117.404686,"34.156758, -117.404686",18518
7730-CLDSV,Brentwood,California,United States,94513,37.908242,-121.682472,"37.908242, -121.682472",26577
8854-CCVSQ,Browns Valley,California,United States,95918,39.292334,-121.320597,"39.292334, -121.320597",1477
9570-KYEUA,Casmalia,California,United States,93429,34.866032,-120.536546,"34.866032, -120.536546",210
3753-TSEMP,San Diego,California,United States,92139,32.677716,-117.047666,"32.677716, -117.047666",36351
9415-ZNBSX,Cool,California,United States,95614,38.880622,-120.973865,"38.880622, -120.973865",3674
2775-SEFEE,Wilmington,California,United States,90744,33.782068,-118.262263,"33.782068, -118.262263",53323
3999-WRNGR,Soda Springs,California,United States,95728,39.279068,-120.414275,"39.279068, -120.414275",88
1193-RTSLK,Happy Camp,California,United States,96039,41.831901,-123.487478,"41.831901, -123.487478",1294
4786-UKSNZ,Clayton,California,United States,94517,37.881842,-121.848111,"37.881842, -121.848111",14239
1746-TGTWV,Whittier,California,United States,90604,33.929704,-118.01208,"33.929704, -118.01208",37887
0853-TWRVK,North Hollywood,California,United States,91606,34.187599,-118.387125,"34.187599, -118.387125",45358
2808-CHTDM,Los Angeles,California,United States,90024,34.066303,-118.435479,"34.066303, -118.435479",44150
6447-GORXK,San Diego,California,United States,92128,33.000269,-117.072093,"33.000269, -117.072093",42733
6671-NGWON,Dillon Beach,California,United States,94929,38.24458,-122.956268,"38.24458, -122.956268",330
6218-KNUBD,Lodi,California,United States,95242,38.128087,-121.4078,"38.128087, -121.4078",22073
4700-UBQMV,Stockton,California,United States,95206,37.902422,-121.440029,"37.902422, -121.440029",49657
4128-ETESU,Pasadena,California,United States,91101,34.146635,-118.139225,"34.146635, -118.139225",16812
3209-ZPKFI,Borrego Springs,California,United States,92004,33.200369,-116.192313,"33.200369, -116.192313",2863
6937-GCDGQ,West Point,California,United States,95255,38.41935,-120.469545,"38.41935, -120.469545",2198
2226-ICFDO,Covelo,California,United States,95428,39.83307,-123.178765,"39.83307, -123.178765",2296
2869-ADAWR,Sutter Creek,California,United States,95685,38.432145,-120.77069,"38.432145, -120.77069",4610
5376-DEQCP,San Diego,California,United States,92126,32.886925,-117.152162,"32.886925, -117.152162",74232
2990-IAJSV,San Francisco,California,United States,94110,37.750021,-122.415201,"37.750021, -122.415201",74641
9412-ARGBX,Downey,California,United States,90241,33.940884,-118.128628,"33.940884, -118.128628",40152
4570-QHXHL,Santa Ana,California,United States,92704,33.719869,-117.907063,"33.719869, -117.907063",91188
4508-OEBEY,Goleta,California,United States,93117,34.489983,-120.091246,"34.489983, -120.091246",49975
9891-NQDBD,Lake Forest,California,United States,92630,33.644849,-117.684254,"33.644849, -117.684254",59176
5394-SVGJV,Sacramento,California,United States,95838,38.646096,-121.442433,"38.646096, -121.442433",34894
5727-MYATE,Van Nuys,California,United States,91405,34.202494,-118.448048,"34.202494, -118.448048",51348
9445-ZUEQE,Buena Park,California,United States,90621,33.874224,-117.993368,"33.874224, -117.993368",33528
8361-LTMKD,Fallbrook,California,United States,92028,33.362575,-117.299644,"33.362575, -117.299644",42239
9822-WMWVG,Grand Terrace,California,United States,92313,34.029175,-117.307211,"34.029175, -117.307211",11024
0673-IGUQO,Phelan,California,United States,92371,34.441123,-117.537886,"34.441123, -117.537886",12463
1472-TNCWL,El Sobrante,California,United States,94803,37.963995,-122.288296,"37.963995, -122.288296",25399
9227-UAQFT,North Hollywood,California,United States,91606,34.187599,-118.387125,"34.187599, -118.387125",45358
1452-XRSJV,Oakland,California,United States,94612,37.809014,-122.269739,"37.809014, -122.269739",11702
5666-CYCYZ,Montebello,California,United States,90640,34.015217,-118.109962,"34.015217, -118.109962",62425
9619-GSATL,Dos Rios,California,United States,95429,39.756049,-123.358701,"39.756049, -123.358701",91
5310-NOOVA,Redwood Valley,California,United States,95470,39.298065,-123.25211,"39.298065, -123.25211",5995
0233-FTHAV,Livingston,California,United States,95334,37.361987,-120.748394,"37.361987, -120.748394",12672
1866-ZSLJM,Valley Ford,California,United States,94972,38.339996,-122.935056,"38.339996, -122.935056",66
7269-JISCY,Los Alamitos,California,United States,90720,33.79499,-118.065591,"33.79499, -118.065591",21343
7401-JIXNM,Arvin,California,United States,93203,35.116307,-118.817644,"35.116307, -118.817644",16206
3084-DOWLE,Citrus Heights,California,United States,95621,38.69549,-121.307864,"38.69549, -121.307864",41636
3914-FDRHP,Warner Springs,California,United States,92086,33.323705,-116.626907,"33.323705, -116.626907",1205
7698-YFGEZ,Riverside,California,United States,92509,34.004379,-117.447864,"34.004379, -117.447864",63999
5566-SOEZD,Madeline,California,United States,96119,41.042003,-120.506086,"41.042003, -120.506086",85
2227-JRSJX,Monterey Park,California,United States,91754,34.050322,-118.147037,"34.050322, -118.147037",33280
7750-EYXWZ,Yucca Valley,California,United States,92284,34.159534,-116.425984,"34.159534, -116.425984",20486
9795-NREXC,Stockton,California,United States,95212,38.049457,-121.21653,"38.049457, -121.21653",6951
5457-COLHT,San Francisco,California,United States,94124,37.731505,-122.384532,"37.731505, -122.384532",33177
7047-YXDMZ,Vallejo,California,United States,94591,38.105733,-122.186338,"38.105733, -122.186338",51665
9821-BESNZ,Northridge,California,United States,91325,34.236683,-118.517588,"34.236683, -118.517588",32307
6479-OAUSD,Mokelumne Hill,California,United States,95245,38.304194,-120.592431,"38.304194, -120.592431",2718
2363-BJLSL,Bonita,California,United States,91902,32.67117,-117.00232,"32.67117, -117.00232",17389
3399-BMLVW,Whitmore,California,United States,96096,40.637105,-121.906949,"40.637105, -121.906949",843
5651-CRHKQ,San Diego,California,United States,92139,32.677716,-117.047666,"32.677716, -117.047666",36351
6082-OQFBA,Victorville,California,United States,92394,34.567058,-117.362329,"34.567058, -117.362329",12083
5038-ETMLM,Sacramento,California,United States,95823,38.475465,-121.443625,"38.475465, -121.443625",72199
8234-GSZYK,Albion,California,United States,95410,39.225694,-123.717354,"39.225694, -123.717354",1054
5248-RPYWW,Turlock,California,United States,95382,37.529656,-120.854357,"37.529656, -120.854357",24708
4429-WYGFR,Sacramento,California,United States,95821,38.625096,-121.383658,"38.625096, -121.383658",35426
1599-EAHXY,Gold Run,California,United States,95717,39.170376,-120.838404,"39.170376, -120.838404",407
4451-RWASJ,Lagunitas,California,United States,94938,38.021772,-122.691744,"38.021772, -122.691744",821
7567-ECMCM,Danville,California,United States,94506,37.791481,-121.903253,"37.791481, -121.903253",19777
3223-WZWJM,Petrolia,California,United States,95558,40.274302,-124.210902,"40.274302, -124.210902",300
3620-EHIMZ,Menifee,California,United States,92584,33.653338,-117.178271,"33.653338, -117.178271",14068
8958-JPTRR,Calabasas,California,United States,91302,34.130861,-118.68346,"34.130861, -118.68346",23661
7861-UVUFT,Sloughhouse,California,United States,95683,38.470423,-121.114897,"38.470423, -121.114897",4731
5777-KJIRB,Weimar,California,United States,95736,39.00978,-120.978273,"39.00978, -120.978273",31
3190-FZATL,Lakeside,California,United States,92040,32.909873,-116.906774,"32.909873, -116.906774",42277
6032-IGALN,Granite Bay,California,United States,95746,38.749466,-121.184196,"38.749466, -121.184196",20675
1099-BTKWT,Mission Viejo,California,United States,92692,33.60693,-117.644253,"33.60693, -117.644253",46227
6696-YDAYZ,Mt Baldy,California,United States,91759,34.231318,-117.662032,"34.231318, -117.662032",47
4320-QMLLA,Avery,California,United States,95224,38.208336,-120.339938,"38.208336, -120.339938",115
5088-QZLRL,Corona,California,United States,92881,33.833686,-117.513063,"33.833686, -117.513063",21911
6270-OMFIW,Valley Springs,California,United States,95252,38.156971,-120.849231,"38.156971, -120.849231",11266
2840-XANRC,San Diego,California,United States,92122,32.85723,-117.209774,"32.85723, -117.209760",34902
3583-EKAPL,Redlands,California,United States,92373,34.003243,-117.138286,"34.003243, -117.138286",31230
5233-GEEAX,Lewiston,California,United States,96052,40.704293,-122.803899,"40.704293, -122.803899",1845
1871-MOWRM,Woodacre,California,United States,94973,38.005839,-122.638155,"38.005839, -122.638155",1449
5146-YYFRZ,Hacienda Heights,California,United States,91745,33.998471,-117.973758,"33.998471, -117.973758",53686
8739-WWKDU,San Diego,California,United States,92109,32.787836,-117.232376,"32.787836, -117.232376",46086
1074-WVEVG,Los Angeles,California,United States,90021,34.029043,-118.239504,"34.029043, -118.239504",3012
4124-MMETB,Lockwood,California,United States,93932,35.989792,-121.055933,"35.989792, -121.055933",538
7815-PDTHL,Van Nuys,California,United States,91401,34.178483,-118.431791,"34.178483, -118.431791",40376
8750-QWZAJ,Orange,California,United States,92867,33.81859,-117.821288,"33.81859, -117.821288",40915
6543-XRMYR,Stockton,California,United States,95209,38.044523,-121.348048,"38.044523, -121.348048",30814
5206-HPJKM,Valencia,California,United States,91354,34.457005,-118.573726,"34.457005, -118.573726",17846
2754-VDLTR,Greenview,California,United States,96037,41.528541,-122.955018,"41.528541, -122.955018",295
1041-RXHRA,Guatay,California,United States,91931,32.857946,-116.561917,"32.857946, -116.561917",796
0129-QMPDR,La Puente,California,United States,91746,34.038983,-117.991372,"34.038983, -117.991372",30802
0373-AIVNJ,Sacramento,California,United States,95814,38.584505,-121.491956,"38.584505, -121.491956",16599
2320-TZRRH,Three Rivers,California,United States,93271,36.413433,-118.854708,"36.413433, -118.854708",2318
1399-UBQIU,Orange,California,United States,92867,33.81859,-117.821288,"33.81859, -117.821288",40915
7279-BUYWN,Buena Park,California,United States,90620,33.845706,-118.012204,"33.845706, -118.012204",44442
6729-FZWSY,Penn Valley,California,United States,95946,39.203817,-121.19584,"39.203817, -121.19584",9752
8628-MFKAX,San Pablo,California,United States,94806,37.980269,-122.342635,"37.980269, -122.342635",55720
0484-FFVBJ,Fort Bragg,California,United States,95437,39.455555,-123.683979,"39.455555, -123.683979",14417
7147-AYBAA,Berkeley,California,United States,94702,37.866009,-122.286228,"37.866009, -122.286228",15638
2225-ZRGSG,Piru,California,United States,93040,34.432843,-118.730106,"34.432843, -118.730106",1459
3331-HQDTW,San Diego,California,United States,92130,32.957195,-117.202542,"32.957195, -117.202542",28201
6143-JQKEA,Adelanto,California,United States,92301,34.667815,-117.536183,"34.667815, -117.536183",18980
7570-WELNY,Sherman Oaks,California,United States,91423,34.146957,-118.432138,"34.146957, -118.432138",29387
6650-BWFRT,Cambria,California,United States,93428,35.591387,-121.032256,"35.591387, -121.032256",6526
7029-RPUAV,Los Gatos,California,United States,95030,37.222842,-121.988727,"37.222842, -121.988727",13290
0031-PVLZI,Korbel,California,United States,95550,40.7666,-123.80458,"40.7666, -123.80458",155
2382-BCKQJ,Escondido,California,United States,92027,33.141265,-116.967221,"33.141265, -116.967221",48690
2080-CAZNM,Burbank,California,United States,91502,34.177267,-118.31003,"34.177267, -118.31003",11517
6164-HAQTX,Boonville,California,United States,95415,39.025867,-123.381544,"39.025867, -123.381544",1374
3453-RTHJQ,San Bernardino,California,United States,92407,34.250069,-117.393949,"34.250069, -117.393949",49355
1996-DBMUS,Palo Verde,California,United States,92266,33.3249,-114.758334,"33.3249, -114.758334",291
7785-RDVIG,Hemet,California,United States,92543,33.739415,-116.968339,"33.739415, -116.968339",29687
5478-JJVZK,Fair Oaks,California,United States,95628,38.652065,-121.25441,"38.652065, -121.25441",40750
3427-GGZZI,Midpines,California,United States,95345,37.581496,-119.972762,"37.581496, -119.972762",433
1830-IPXVJ,Lafayette,California,United States,94549,37.907777,-122.127161,"37.907777, -122.127161",23996
4234-XTNEA,Irvine,California,United States,92606,33.703976,-117.824172,"33.703976, -117.824172",17621
3812-LRZIR,Desert Hot Springs,California,United States,92240,33.948558,-116.516976,"33.948558, -116.516976",22796
5816-QVHRX,San Leandro,California,United States,94579,37.687264,-122.15728,"37.687264, -122.15728",19815
5808-TOTXO,Oakland,California,United States,94605,37.758019,-122.138678,"37.758019, -122.138678",42854
4685-TFLLS,Spreckels,California,United States,93962,36.624641,-121.647195,"36.624641, -121.647195",407
4635-EJYPD,Tomales,California,United States,94971,38.240769,-122.901041,"38.240769, -122.901041",384
1960-UOTYM,Lakewood,California,United States,90712,33.840524,-118.148403,"33.840524, -118.148403",30173
6778-JFCMK,Van Nuys,California,United States,91405,34.202494,-118.448048,"34.202494, -118.448048",51348
6393-WRYZE,Bridgeville,California,United States,95526,40.372532,-123.525626,"40.372532, -123.525626",695
4759-TRPLW,Long Beach,California,United States,90822,33.778436,-118.118648,"33.778436, -118.118648",425
7912-SYRQT,Los Angeles,California,United States,90042,34.11572,-118.192754,"34.11572, -118.192754",64672
8775-CEBBJ,Seeley,California,United States,92273,32.790282,-115.689559,"32.790282, -115.689559",1632
0214-JHPFW,Lost Hills,California,United States,93249,35.637715,-119.893068,"35.637715, -119.893068",2502
0603-OLQDC,Whittier,California,United States,90601,34.007353,-118.033683,"34.007353, -118.033683",32050
9944-HKVVB,King City,California,United States,93930,36.220761,-120.980777,"36.220761, -120.980777",14477
0795-LAFGP,Fullerton,California,United States,92835,33.902211,-117.914922,"33.902211, -117.914922",21157
6203-HBZPA,Forestville,California,United States,95436,38.499302,-122.92444,"38.499302, -122.92444",6216
5480-TBGPH,Sacramento,California,United States,95842,38.687367,-121.34848,"38.687367, -121.34848",31373
7017-VFULY,Chatsworth,California,United States,91311,34.294142,-118.603883,"34.294142, -118.603883",35325
4636-TVXVG,Woodacre,California,United States,94973,38.005839,-122.638155,"38.005839, -122.638155",1449
