Customer ID,Phone Service,Multiple Lines,Internet Service,Internet Type,Streaming TV,Streaming Movies,Streaming Music,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data
5816-QVHRX,1,1,1,Fiber Optic,1,1,1,0,0,0,1,1
5808-TOTXO,1,0,0,No internet,0,0,0,0,0,0,0,0
4685-TFLLS,1,0,0,No internet,0,0,0,0,0,0,0,0
4635-EJYPD,1,0,0,No internet,0,0,0,0,0,0,0,0
1960-UOTYM,1,0,1,DSL,1,1,1,1,1,1,0,1
6778-JFCMK,0,0,1,DSL,1,1,1,1,0,0,0,1
6393-WRYZE,1,1,1,Fiber Optic,1,1,1,0,0,0,0,1
4759-TRPLW,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
7912-SYRQT,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
8775-CEBBJ,1,0,1,Cable,0,0,0,0,0,0,0,1
0214-JHPFW,0,0,1,Cable,1,1,1,0,1,1,1,1
0603-OLQDC,1,0,1,Cable,1,1,1,1,0,0,0,1
9944-HKVVB,1,0,1,Cable,1,1,1,0,1,0,0,1
0795-LAFGP,1,1,1,DSL,1,1,1,1,1,1,1,1
6203-HBZPA,0,0,1,DSL,1,1,1,1,1,1,1,1
5480-TBGPH,1,0,1,Fiber Optic,1,1,1,0,1,1,0,1
7017-VFULY,1,0,0,No internet,0,0,0,0,0,0,0,0
4636-TVXVG,1,0,0,No internet,0,0,0,0,0,0,0,0
7197-VOJMM,1,0,1,DSL,0,1,1,1,1,0,1,1
5222-JCXZT,1,0,0,No internet,0,0,0,0,0,0,0,0
8356-WUAOJ,1,0,1,DSL,0,0,0,0,0,0,0,0
0225-ZORZP,1,0,1,Fiber Optic,0,1,1,0,1,0,0,1
9350-ZXYJC,1,1,0,No internet,0,0,0,0,0,0,0,0
3973-SKMLN,1,0,0,No internet,0,0,0,0,0,0,0,0
4018-KJYUY,1,0,0,No internet,0,0,0,0,0,0,0,0
5647-URDKA,1,0,0,No internet,0,0,0,0,0,0,0,0
6692-YQHXC,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
9397-TZSHA,1,1,0,No internet,0,0,0,0,0,0,0,0
7255-SSFBC,1,1,1,Fiber Optic,1,1,1,0,1,1,1,1
8258-GSTJK,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
9210-IAHGH,1,0,1,DSL,1,1,1,0,0,0,1,1
4616-EWBNJ,1,0,0,No internet,0,0,0,0,0,0,0,0
7932-WPTDS,0,0,1,DSL,0,0,0,0,0,0,0,1
6990-YNRIO,1,1,1,Fiber Optic,1,1,1,1,0,1,1,1
7379-FNIUJ,1,0,1,Fiber Optic,1,1,1,1,1,0,0,0
3181-VTHOE,0,0,1,DSL,0,1,1,0,1,1,1,0
5505-OVWQW,1,0,0,No internet,0,0,0,0,0,0,0,0
2275-RBYQS,1,0,1,DSL,0,0,0,0,0,0,0,1
8670-MEFCP,1,1,1,Cable,1,1,1,1,1,1,1,1
2135-DQWAQ,1,0,1,Fiber Optic,1,0,0,0,1,0,0,0
4910-GMJOT,1,1,1,Fiber Optic,1,1,1,0,0,0,0,1
6726-WEXXK,1,1,1,Fiber Optic,0,0,0,1,0,1,0,1
5915-DGNVC,1,1,1,DSL,0,1,1,1,1,1,0,1
3696-XRIEN,1,1,1,DSL,1,1,1,1,0,1,1,1
2150-OEGBV,1,0,0,No internet,0,0,0,0,0,0,0,0
2725-IWWBA,1,0,1,DSL,0,0,0,1,0,1,1,1
7880-XSOJX,0,0,1,DSL,0,0,0,1,1,0,1,1
0956-ACVZC,1,0,1,Fiber Optic,1,1,1,0,0,1,0,0
3525-DVKFN,1,0,0,No internet,0,0,0,0,0,0,0,0
3374-LXDEV,1,1,1,Fiber Optic,0,0,0,0,1,1,1,1
3207-OYBWH,1,1,1,Fiber Optic,0,1,0,0,1,1,0,1
5956-VKDTT,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
0320-JDNQG,1,0,1,Fiber Optic,1,1,1,1,0,0,1,1
3871-IKPYH,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
3078-ZKNTS,1,0,0,No internet,0,0,0,0,0,0,0,0
7416-CKTEP,1,0,0,No internet,0,0,0,0,0,0,0,0
5173-ZXXXL,1,0,0,No internet,0,0,0,0,0,0,0,0
0384-LPITE,0,0,1,Cable,1,1,1,1,1,1,0,1
5110-CHOPY,0,0,1,Cable,1,1,1,1,0,1,0,1
2058-DCJBE,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
7850-THJMU,1,0,0,No internet,0,0,0,0,0,0,0,0
6397-JNZZG,0,0,1,DSL,1,1,0,0,1,1,0,1
6543-JXSOO,1,0,1,DSL,0,0,0,1,1,0,1,1
9637-CDTKZ,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
1363-TXLSL,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
4186-ZBUEW,1,1,1,DSL,0,1,1,0,1,0,1,0
5249-QYHEX,1,1,0,No internet,0,0,0,0,0,0,0,0
1293-BSEUN,1,0,0,No internet,0,0,0,0,0,0,0,0
5698-BQJOH,1,1,1,Fiber Optic,1,1,1,0,0,0,0,1
1297-VQDRP,1,1,1,Fiber Optic,1,1,0,0,0,1,1,0
6072-NUQCB,1,0,0,No internet,0,0,0,0,0,0,0,0
9681-KYGYB,1,1,1,Fiber Optic,0,0,0,1,1,1,0,1
6578-KRMAW,1,0,1,Fiber Optic,0,1,1,1,1,1,0,1
8143-ETQTI,1,0,0,No internet,0,0,0,0,0,0,0,0
2801-NISEI,1,0,1,DSL,0,0,0,1,0,0,1,1
4359-INNWN,1,0,0,No internet,0,0,0,0,0,0,0,0
5278-PNYOX,1,0,1,Fiber Optic,1,1,1,0,0,1,1,1
5214-CHIWJ,1,0,0,No internet,0,0,0,0,0,0,0,0
1735-XMJVH,1,0,0,No internet,0,0,0,0,0,0,0,0
0410-IPFTY,1,0,1,Fiber Optic,0,1,1,0,1,0,0,1
3807-BPOMJ,1,0,1,Fiber Optic,1,1,1,1,0,0,0,1
4367-NUYAO,1,1,0,No internet,0,0,0,0,0,0,0,0
4086-ATNFV,1,0,1,Cable,0,0,0,1,1,1,0,1
0902-RFHOF,1,0,0,No internet,0,0,0,0,0,0,0,0
3915-ODIYG,1,1,1,DSL,0,1,1,1,1,0,0,0
1101-SSWAG,1,1,1,DSL,0,0,0,0,0,0,0,1
9239-GZHZE,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
1927-QEWMY,1,0,0,No internet,0,0,0,0,0,0,0,0
4484-CGXFK,1,0,1,DSL,0,1,1,0,0,0,0,1
5702-KVQRD,1,0,1,DSL,1,1,1,1,0,1,1,1
3932-CMDTD,1,0,1,Fiber Optic,1,1,1,0,1,1,1,1
4083-EUGRJ,1,0,0,No internet,0,0,0,0,0,0,0,0
6017-PPLPX,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
8486-AYEQH,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
8650-RHRKE,0,0,1,DSL,0,0,1,0,0,1,0,1
0258-NOKBL,1,0,1,Fiber Optic,0,1,1,0,1,1,0,1
9846-GKXAS,1,0,1,Fiber Optic,1,1,1,0,0,0,0,1
6484-LATFU,1,1,0,No internet,0,0,0,0,0,0,0,0
7753-USQYQ,1,0,1,Cable,0,1,1,0,1,0,1,0
2916-BQZLN,1,1,1,Fiber Optic,0,0,0,1,0,1,0,1
5884-GCYMI,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
8128-YVJRG,1,1,1,Fiber Optic,0,0,0,1,0,0,0,1
4220-TINQT,1,1,1,Fiber Optic,1,1,1,0,0,1,1,1
9823-EALYC,1,1,1,DSL,1,0,0,1,1,1,1,1
9921-ZVRHG,1,1,1,Fiber Optic,0,0,0,0,0,1,0,1
2038-YSEZE,1,1,1,DSL,0,0,0,1,1,0,1,1
4088-YLDSU,1,1,1,Fiber Optic,1,1,1,0,0,1,1,1
6308-CQRBU,1,1,1,Fiber Optic,1,1,1,0,1,1,1,1
1334-FJSVR,0,0,1,DSL,0,0,0,0,0,0,0,1
4629-NRXKX,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
6261-RCVNS,1,0,1,DSL,0,1,1,1,1,1,1,1
8229-BUJHX,1,0,0,No internet,0,0,0,0,0,0,0,0
5701-SVCWR,1,1,0,No internet,0,0,0,0,0,0,0,0
3420-YJLQT,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
4178-EGMON,1,1,1,Fiber Optic,0,0,0,1,1,0,1,1
8580-QVLOC,1,1,1,DSL,1,1,0,1,1,1,1,1
8582-KRHPJ,0,0,1,DSL,0,0,0,1,1,0,0,1
1897-RCFUM,1,1,0,No internet,0,0,0,0,0,0,0,0
7780-OTDSO,1,1,1,Fiber Optic,1,1,1,1,0,0,0,1
7527-QNRUS,1,1,0,No internet,0,0,0,0,0,0,0,0
7995-ZHHNZ,1,1,1,DSL,0,0,0,1,0,0,0,1
0397-ZXWQF,1,0,0,No internet,0,0,0,0,0,0,0,0
2260-USTRB,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
3671-SHRSP,1,0,1,Fiber Optic,0,0,0,0,0,1,1,1
2419-FSORS,1,1,1,Fiber Optic,1,1,1,0,1,1,1,1
8606-CIQUL,1,1,1,Fiber Optic,1,1,0,1,1,1,1,0
7595-EHCDL,0,0,1,DSL,1,1,1,0,0,1,0,1
3319-DWOEP,1,0,1,Fiber Optic,1,1,0,0,0,1,0,1
1530-ZTDOZ,0,0,1,Cable,1,0,0,1,0,0,0,1
0224-HJAPT,1,1,1,Cable,0,0,1,0,0,0,0,1
3891-NLXJB,0,0,1,DSL,0,0,1,1,1,0,1,0
1612-EOHDH,1,0,1,DSL,0,0,1,0,0,0,0,1
3237-AJGEH,0,0,1,DSL,0,0,0,0,0,0,1,0
9048-JVYVF,1,0,1,Cable,1,1,1,0,0,0,1,1
3441-CGZJH,0,0,1,DSL,1,1,1,1,0,1,1,0
5546-QUERU,1,0,0,No internet,0,0,0,0,0,0,0,0
6946-LMSQS,1,1,1,Fiber Optic,0,1,0,1,0,0,0,1
8731-WBBMB,1,0,1,Cable,1,1,1,0,1,1,1,1
7365-BVCJH,0,0,1,DSL,0,0,0,0,0,0,0,1
3339-EAQNV,1,1,1,Fiber Optic,1,1,1,0,1,0,0,1
7005-CCBKV,1,0,1,Fiber Optic,0,1,1,0,1,0,0,1
3376-BMGFE,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
6618-RYATB,1,1,1,Fiber Optic,0,0,0,0,0,1,0,1
0621-HJWXJ,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
0565-IYCGT,1,1,1,DSL,0,1,1,1,1,1,1,1
5858-EAFCZ,1,0,1,DSL,0,0,0,0,0,0,0,1
2882-WDTBA,1,0,1,Cable,1,0,0,1,1,1,1,1
3756-VNWDH,1,1,1,Fiber Optic,1,1,0,1,0,0,0,1
4404-HIBDJ,1,0,1,DSL,1,0,0,1,1,1,1,1
7228-PAQPD,1,0,1,Cable,0,1,1,0,0,0,1,1
7665-VIGUD,1,0,0,No internet,0,0,0,0,0,0,0,0
6421-SZVEM,1,0,1,Fiber Optic,0,1,1,1,0,0,0,1
1636-NTNCO,0,0,1,DSL,1,1,0,0,1,0,0,1
5650-VDUDS,0,0,1,Cable,0,0,0,0,0,0,0,1
5424-RLQLC,1,0,1,DSL,1,0,0,0,1,0,0,0
8146-QQKZH,1,0,1,DSL,1,1,1,1,0,1,1,1
3352-ALMCK,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
3018-TFTSU,1,0,1,Fiber Optic,0,0,0,1,0,1,0,1
2308-STERM,1,0,0,No internet,0,0,0,0,0,0,0,0
2969-WGHQO,1,0,1,DSL,1,0,0,1,1,1,0,1
1421-HCERK,1,1,1,Fiber Optic,1,0,0,1,1,1,1,1
0013-SMEOE,1,0,1,Fiber Optic,1,1,1,1,1,1,1,1
6439-LAJXL,1,0,1,DSL,1,0,0,1,1,0,1,1
9621-OUPYD,1,0,0,No internet,0,0,0,0,0,0,0,0
9281-CEDRU,1,0,1,DSL,1,0,0,0,1,0,1,1
0060-FUALY,1,1,1,Fiber Optic,1,0,0,1,1,0,0,1
4923-ADWXJ,1,0,1,DSL,0,1,1,0,1,0,1,1
5999-LCXAO,0,0,1,DSL,0,0,0,1,0,0,0,1
5685-IIXLY,1,0,1,Fiber Optic,0,1,1,0,1,0,0,1
7301-ABVAD,1,1,1,Cable,1,1,1,0,1,1,1,1
4903-CNOZC,1,1,1,DSL,0,1,1,0,1,1,0,1
4648-YPBTM,1,1,1,DSL,0,1,1,0,1,1,1,1
3177-LASXD,1,0,1,Cable,0,0,0,0,0,0,0,0
5092-STPKP,1,0,1,DSL,0,0,0,1,0,0,1,1
1976-AZZPJ,0,0,1,DSL,0,0,0,1,1,0,0,1
7521-AFHAB,1,0,1,Cable,0,0,0,0,0,0,0,1
6726-NNFWD,1,0,1,Fiber Optic,0,1,0,0,1,1,0,1
9087-EYCPR,1,1,0,No internet,0,0,0,0,0,0,0,0
8705-WZCYL,1,0,1,DSL,0,0,0,0,0,0,0,1
0378-TOVMS,1,0,1,Fiber Optic,0,1,1,0,0,0,1,1
8012-SOUDQ,1,1,1,Fiber Optic,1,0,0,0,1,0,0,1
0356-OBMAC,1,1,1,Fiber Optic,1,0,0,0,1,1,1,1
5760-IFJOZ,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
1216-BGTSP,1,1,1,Fiber Optic,1,1,1,1,0,1,1,1
0824-VWDPO,1,1,1,Fiber Optic,0,1,1,1,1,0,0,1
2660-EMUBI,1,1,1,Fiber Optic,1,1,0,0,0,0,0,1
5832-XKAES,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
8570-KLJYJ,1,1,1,DSL,0,0,0,1,0,0,0,1
2485-ITVKB,0,0,1,DSL,0,1,1,0,0,0,0,0
2074-GUHPQ,1,1,1,Fiber Optic,0,0,0,0,1,1,1,1
8180-AKMJV,1,0,1,Cable,0,0,0,0,0,0,0,1
2700-LUEVA,1,0,0,No internet,0,0,0,0,0,0,0,0
5876-QMYLD,1,0,0,No internet,0,0,0,0,0,0,0,0
7470-MCQTK,0,0,1,DSL,1,1,1,0,0,1,0,1
3144-KMTWZ,1,1,1,Fiber Optic,0,1,1,0,1,1,0,0
2718-GAXQD,1,0,1,Cable,0,0,0,0,0,0,0,1
0580-PIQHM,1,1,1,Fiber Optic,0,1,1,1,1,1,0,1
2626-URJFX,1,1,1,DSL,0,0,0,0,0,0,0,1
2956-GGUCQ,1,1,1,Fiber Optic,0,0,0,1,0,0,0,1
2040-VZIKE,1,1,1,Fiber Optic,1,1,1,1,0,0,0,1
9070-BCKQP,1,1,1,Fiber Optic,1,1,1,1,0,1,1,1
0655-YDGFJ,1,0,1,DSL,0,0,0,0,0,1,0,1
2259-OUUSZ,0,0,1,DSL,0,0,0,0,0,1,1,1
8007-YYPWD,1,1,0,No internet,0,0,0,0,0,0,0,0
8079-XRJRS,1,1,1,Fiber Optic,0,0,0,1,1,1,0,1
0945-TSONX,1,1,1,DSL,1,1,1,1,1,0,1,0
4307-KWMXE,0,0,1,DSL,0,0,0,0,1,0,1,1
0906-QVPMS,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
3643-AHCFP,1,1,1,Cable,1,1,0,0,0,0,0,1
9833-TGFHX,1,1,1,Fiber Optic,1,1,1,1,0,0,0,0
2357-COQEK,1,1,1,Fiber Optic,1,1,0,0,0,1,1,1
7636-XUHWW,1,0,0,No internet,0,0,0,0,0,0,0,0
7501-VTYLJ,1,0,1,DSL,0,0,0,0,1,0,0,1
5676-CFLYY,1,0,1,Cable,1,1,1,0,1,0,1,1
2391-SOORI,1,0,1,DSL,0,0,0,1,0,0,0,1
4163-HFTUK,1,0,0,No internet,0,0,0,0,0,0,0,0
5060-TQUQN,1,1,1,Fiber Optic,0,0,1,0,1,0,1,1
0621-JFHOL,0,0,1,Cable,0,0,0,0,0,0,1,1
7161-DFHUF,1,1,0,No internet,0,0,0,0,0,0,0,0
9777-WJJPR,1,1,1,Fiber Optic,1,0,0,0,0,1,0,1
3863-IUBJR,1,0,1,DSL,0,1,1,0,0,0,0,1
9531-NSBMR,1,0,0,No internet,0,0,0,0,0,0,0,0
7878-JGDKK,1,0,1,Cable,0,0,0,0,0,0,0,1
2612-RANWT,1,1,1,Fiber Optic,1,1,1,0,0,1,0,1
8444-WRIDW,1,1,1,Fiber Optic,0,0,0,0,1,0,0,0
6394-MFYNG,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
5385-SUIRI,1,1,1,Fiber Optic,1,1,1,1,0,1,0,1
4547-KQRTM,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
7993-PYKOF,1,0,1,Fiber Optic,0,0,1,1,0,0,0,1
4335-BSMJS,1,1,0,No internet,0,0,0,0,0,0,0,0
2373-NTKOD,1,0,1,Cable,1,1,1,0,0,0,0,1
6437-UKHMV,1,0,1,Fiber Optic,1,0,0,0,0,0,0,1
2030-BTZRO,1,0,0,No internet,0,0,0,0,0,0,0,0
6278-FEPBZ,1,0,0,No internet,0,0,0,0,0,0,0,0
1480-IVEVR,1,1,1,Fiber Optic,0,0,0,0,0,1,0,1
8746-OQQRW,1,1,0,No internet,0,0,0,0,0,0,0,0
4612-THJBS,1,1,1,Fiber Optic,1,1,0,0,1,1,0,1
1410-RSCMR,1,0,1,Cable,0,1,1,1,0,1,1,1
3468-DRVQJ,1,1,1,Cable,1,0,0,1,1,0,0,1
5327-XOKKY,1,1,1,Cable,1,1,1,0,0,1,0,1
4311-QTTAI,1,0,0,No internet,0,0,0,0,0,0,0,0
5130-IEKQT,1,1,1,Fiber Optic,1,1,0,0,1,1,0,1
4588-YBNIB,1,0,0,No internet,0,0,0,0,0,0,0,0
2732-ISEZX,1,0,0,No internet,0,0,0,0,0,0,0,0
3842-QTGDL,1,0,1,Fiber Optic,0,0,0,1,1,0,0,1
6080-LNESI,1,1,0,No internet,0,0,0,0,0,0,0,0
9992-RRAMN,1,1,1,Fiber Optic,0,1,1,0,0,0,0,1
9420-LOJKX,1,0,1,Fiber Optic,1,1,1,1,1,0,0,1
7465-ZZRVX,1,0,1,Fiber Optic,0,0,0,0,0,0,0,0
9172-ANCRX,1,1,1,Fiber Optic,1,1,1,1,0,0,0,1
3197-ARFOY,1,0,1,Fiber Optic,1,1,0,1,1,0,1,0
1197-BVMVG,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
9026-RNUJS,1,0,1,DSL,0,0,0,0,0,1,0,1
0023-HGHWL,0,0,1,Cable,0,0,0,0,0,0,0,1
9115-YQHGA,1,0,1,DSL,0,0,0,0,0,0,1,1
3916-NRPAP,1,0,1,Fiber Optic,0,1,1,0,0,1,0,1
0464-WJTKO,1,0,0,No internet,0,0,0,0,0,0,0,0
9828-AOQLM,1,0,1,DSL,0,0,0,0,0,0,0,1
6992-TKNYO,1,1,1,DSL,0,1,1,0,0,1,1,1
0722-TROQR,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
0495-ZBNGW,1,1,1,Fiber Optic,0,0,0,0,0,1,0,0
3639-XJHKQ,1,0,1,DSL,0,0,0,1,1,1,0,1
8225-BTJAU,1,0,1,Fiber Optic,0,1,0,0,0,0,0,1
9250-WYPLL,1,1,1,Fiber Optic,0,0,1,0,0,0,0,1
7268-WNTCP,1,0,0,No internet,0,0,0,0,0,0,0,0
0017-DINOC,0,0,1,Cable,1,0,0,1,0,0,1,1
6402-SSEJG,0,0,1,DSL,1,1,1,1,1,1,0,1
5609-IMCGG,1,1,1,Fiber Optic,0,0,0,1,0,1,0,1
8871-JLMHM,1,1,1,Fiber Optic,0,0,0,0,1,1,1,1
5334-AFQJB,1,1,0,No internet,0,0,0,0,0,0,0,0
3428-MMGUB,1,1,1,Fiber Optic,1,0,0,0,0,1,0,1
3496-LFSZU,1,0,1,Fiber Optic,0,0,0,0,0,0,0,0
1475-VWVDO,1,0,1,Fiber Optic,0,0,0,0,0,1,0,1
0334-GDDSO,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
9094-AZPHK,1,1,1,Fiber Optic,1,1,1,0,1,0,0,0
2108-XWMPY,0,0,1,DSL,0,0,0,1,1,0,0,1
5075-JSDKI,1,1,0,No internet,0,0,0,0,0,0,0,0
0221-NAUXK,1,0,0,No internet,0,0,0,0,0,0,0,0
0020-INWCK,1,1,1,Fiber Optic,0,1,1,0,1,1,0,1
0675-NCDYU,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
1678-FYZOW,1,0,1,Fiber Optic,1,0,0,0,0,0,0,1
2208-UGTGR,1,1,1,Fiber Optic,1,1,1,0,1,0,0,1
3635-QQRQD,1,0,0,No internet,0,0,0,0,0,0,0,0
2951-QOQTK,1,1,1,Fiber Optic,0,0,1,0,0,0,1,1
1764-VUUMT,1,0,0,No internet,0,0,0,0,0,0,0,0
4988-IQIGL,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
2105-PHWON,1,1,1,Fiber Optic,0,1,1,0,0,1,1,0
5275-SQEIZ,1,0,1,Fiber Optic,0,1,1,0,0,0,0,1
4067-HLYQI,1,0,1,Fiber Optic,0,0,0,0,0,0,0,0
0363-QJVFX,1,1,1,Fiber Optic,1,1,1,1,1,0,1,1
9249-FXSCK,1,1,1,Fiber Optic,1,1,1,1,1,0,1,1
7622-NXQZR,0,0,1,DSL,0,0,0,0,0,0,1,1
5701-YVSVF,1,0,1,Fiber Optic,1,0,0,0,0,0,1,1
7596-ZYWBB,1,0,1,DSL,0,0,0,1,1,0,1,0
1776-SPBWV,1,0,0,No internet,0,0,0,0,0,0,0,0
8882-TLVRW,0,0,1,DSL,0,0,0,1,0,1,1,1
9503-XJUME,1,0,0,No internet,0,0,0,0,0,0,0,0
0459-SPZHJ,1,1,1,DSL,1,1,1,1,1,1,0,1
3276-HDUEG,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
1492-QGCLU,1,1,1,Cable,1,1,1,1,0,1,1,1
3682-YEUWS,1,1,0,No internet,0,0,0,0,0,0,0,0
2014-MKGMH,1,1,1,Fiber Optic,1,1,1,0,0,1,0,1
1658-TJVOA,1,0,1,Fiber Optic,0,0,0,1,0,0,0,1
6870-ECSHE,1,0,0,No internet,0,0,0,0,0,0,0,0
3452-GWUIN,1,1,1,Fiber Optic,1,1,0,0,0,0,0,1
6549-NNDYT,0,0,1,Cable,0,0,0,1,0,0,0,1
0402-CQAJN,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
3082-WQRVY,1,0,0,No internet,0,0,0,0,0,0,0,0
5095-ETBRJ,1,0,1,DSL,0,0,0,1,1,0,1,1
9278-VZKCD,1,1,1,Fiber Optic,1,1,0,1,1,1,0,1
2108-GLPQB,1,1,1,DSL,0,0,0,0,0,1,0,1
4291-YZODP,1,0,0,No internet,0,0,0,0,0,0,0,0
2384-OVPSA,1,0,0,No internet,0,0,0,0,0,0,0,0
4883-QICIH,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
6350-XFYGW,1,0,1,Fiber Optic,1,1,1,0,0,1,0,1
5780-INQIK,1,0,1,DSL,0,0,0,0,0,0,1,1
9057-MSWCO,0,0,1,Cable,0,0,0,1,0,0,0,0
3500-RMZLT,1,0,1,Fiber Optic,0,1,0,1,0,1,1,0
8413-VONUO,1,0,1,Fiber Optic,1,1,1,0,1,0,0,1
0384-RVBPI,1,0,1,DSL,0,1,1,1,0,1,0,1
4419-UJMUS,1,1,1,Fiber Optic,1,1,1,0,0,0,1,1
6968-URWQU,1,0,1,DSL,1,0,0,0,0,0,0,1
0130-SXOUN,1,1,1,Fiber Optic,0,1,1,0,1,0,0,0
6516-NKQBO,1,0,1,Cable,1,1,1,1,0,1,1,1
2108-YKQTY,1,0,1,DSL,0,0,0,0,1,0,0,1
4730-AWNAU,0,0,1,DSL,1,1,1,1,0,1,1,1
2249-YPRNG,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
3164-YAXFY,0,0,1,DSL,1,1,1,1,0,1,0,1
1708-PBBOA,0,0,1,DSL,0,1,1,1,1,1,1,0
6094-ZIVKX,1,0,1,Cable,0,0,0,1,0,1,0,1
9667-EQRXU,0,0,1,Cable,1,0,0,0,0,1,0,0
1930-BZLHI,1,0,0,No internet,0,0,0,0,0,0,0,0
3389-YGYAI,1,1,1,Fiber Optic,1,1,0,0,1,1,0,1
4750-UKWJK,1,0,0,No internet,0,0,0,0,0,0,0,0
1907-YLNYW,1,0,1,DSL,0,1,1,1,0,1,0,1
6507-DTJZV,1,0,1,DSL,1,1,1,0,0,0,0,1
5288-AHOUP,1,0,1,Fiber Optic,0,1,1,0,0,0,0,1
1925-LFCZZ,0,0,1,DSL,1,1,0,0,0,1,0,1
0440-UEDAI,1,0,1,Fiber Optic,0,1,1,0,1,1,1,1
7641-EUYET,1,1,1,Fiber Optic,1,0,0,1,1,1,0,1
8894-JVDCV,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
0596-BQCEQ,1,0,1,Fiber Optic,1,1,1,0,1,1,0,1
0122-OAHPZ,1,1,1,Fiber Optic,0,0,1,0,0,0,0,1
8680-CGLTP,1,0,1,DSL,0,0,0,1,1,0,1,0
8050-XGRVL,1,0,1,DSL,0,0,0,1,0,1,0,1
8402-OOOHJ,1,0,0,No internet,0,0,0,0,0,0,0,0
5876-HZVZM,1,0,1,Cable,0,0,0,1,1,0,0,0
7684-XSZIY,1,1,0,No internet,0,0,0,0,0,0,0,0
4475-NVTLU,1,0,0,No internet,0,0,0,0,0,0,0,0
7319-ZNRTR,1,0,0,No internet,0,0,0,0,0,0,0,0
5248-KWLAR,1,1,1,DSL,1,1,1,1,1,1,1,1
9381-NDKME,0,0,1,Cable,0,1,0,0,0,1,0,1
0967-BMLBD,1,0,0,No internet,0,0,0,0,0,0,0,0
1666-JZPZT,1,1,1,Cable,0,0,0,0,0,0,0,1
5195-KPUNQ,1,0,1,Fiber Optic,0,1,1,1,1,0,1,1
3134-DSHVC,1,1,1,Fiber Optic,1,0,0,1,1,1,0,1
0365-TRTPY,1,1,1,Fiber Optic,0,0,0,1,1,1,0,0
3097-FQTVJ,1,0,0,No internet,0,0,0,0,0,0,0,0
6583-SZVGP,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
8999-YPYBV,1,0,1,Cable,1,1,1,1,1,1,1,1
4992-LTJNE,1,1,1,DSL,0,0,0,1,0,0,0,1
4132-POCZS,0,0,1,DSL,0,1,1,1,0,0,0,1
5982-PSMKW,1,1,1,Cable,1,1,1,1,1,1,1,1
5062-CJJKH,1,0,1,DSL,0,0,0,0,1,1,0,1
6770-UAYGJ,1,1,0,No internet,0,0,0,0,0,0,0,0
7898-PDWQE,1,1,1,DSL,0,1,1,1,1,1,1,1
9661-JALZV,1,1,0,No internet,0,0,0,0,0,0,0,0
5370-IIVVL,1,1,1,Fiber Optic,1,1,1,0,1,0,1,1
1137-DGOWI,1,0,1,DSL,0,1,1,0,1,1,1,1
0310-MVLET,1,1,1,Fiber Optic,1,1,1,0,1,0,0,1
2103-ZRXFN,1,1,1,DSL,0,0,0,0,0,0,0,1
0746-JTRFU,0,0,1,Cable,0,0,1,0,0,0,0,1
3583-KRKMD,1,0,1,Fiber Optic,0,0,0,0,0,0,1,1
0052-DCKON,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
2272-UOINI,1,0,1,Cable,1,1,1,1,1,0,1,1
4098-NAUKP,1,1,1,Fiber Optic,0,0,0,0,1,1,0,1
9298-WGMRW,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
0680-DFNNY,1,1,1,Fiber Optic,1,1,1,0,0,1,0,1
