Customer ID,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Long Distance Charges,Total Extra Data Charges,Avg Monthly GB Download,Avg Monthly Long Distance Charges,CLTV,Payment Method,Paperless Billing
4186-ZBUEW,70.7,2511.95,3625.67,0.0,1053.72,60,9,29.27,3566,Credit Card,1
5249-QYHEX,24.8,1024.7,2362.3,0.0,1337.6,0,0,33.44,3021,Credit Card,1
1293-BSEUN,20.7,1482.3,1979.1,0.0,496.8,0,0,6.9,4528,Credit Card,1
5698-BQJOH,94.4,857.25,1102.14,0.0,244.89,0,29,27.21,5571,Bank Withdrawal,0
1297-VQDRP,107.15,7379.8,9613.28,0.0,2183.48,50,12,32.11,4324,Credit Card,1
6072-NUQCB,20.25,488.25,1317.65,0.0,829.4,0,0,37.7,3339,Bank Withdrawal,0
9681-KYGYB,88.2,4159.45,5433.45,0.0,1274.0,0,16,26.0,5987,Bank Withdrawal,1
6578-KRMAW,93.4,2979.3,4461.86,0.0,1482.56,0,85,46.33,3224,Credit Card,1
8143-ETQTI,19.65,451.55,494.79,0.0,43.24,0,0,1.88,4896,Credit Card,1
2801-NISEI,54.95,1348.5,2070.18,0.0,721.68,0,69,30.07,3407,Bank Withdrawal,0
4359-INNWN,20.05,337.9,359.5,43.68,65.28,0,0,3.84,4828,Credit Card,0
5278-PNYOX,100.65,4917.75,5462.14,0.0,544.39,0,27,11.11,5499,Credit Card,0
5214-CHIWJ,20.3,595.05,1179.87,0.0,584.82,0,0,21.66,3159,Credit Card,0
1735-XMJVH,19.35,152.6,431.56,0.0,278.96,0,0,34.87,5416,Mailed Check,1
0410-IPFTY,83.85,2674.15,3035.71,11.37,372.93,0,9,12.03,4283,Bank Withdrawal,1
3807-BPOMJ,94.75,5276.1,6647.25,0.0,1371.15,0,17,24.93,6021,Bank Withdrawal,1
4367-NUYAO,25.75,257.5,485.8,0.0,228.3,0,0,22.83,4950,Credit Card,0
4086-ATNFV,60.8,2042.05,3727.77,0.0,1685.72,0,16,49.58,4522,Mailed Check,1
0902-RFHOF,20.1,730.1,1574.84,0.0,844.74,0,0,22.23,2907,Credit Card,0
3915-ODIYG,71.75,4374.55,4996.55,0.0,612.0,10,29,10.2,4964,Bank Withdrawal,1
1101-SSWAG,51.1,711.15,1178.1,0.0,466.95,0,5,31.13,4858,Bank Withdrawal,1
9239-GZHZE,113.65,8124.2,9913.4,0.0,1789.2,0,47,24.85,6469,Credit Card,1
1927-QEWMY,20.5,1502.25,4663.77,0.0,3161.52,0,0,43.91,6302,Credit Card,0
4484-CGXFK,55.3,196.15,274.03,0.0,77.88,0,7,25.96,3190,Bank Withdrawal,1
5702-KVQRD,82.55,5832.65,7835.56,0.0,2002.91,0,19,28.21,4668,Bank Withdrawal,1
3932-CMDTD,105.65,443.9,617.7,0.0,173.8,0,52,43.45,4663,Bank Withdrawal,1
4083-EUGRJ,20.25,178.5,258.69,0.0,80.19,0,0,8.91,3361,Credit Card,0
6017-PPLPX,70.45,1470.95,1800.75,0.0,329.8,0,8,16.49,4773,Bank Withdrawal,1
8486-AYEQH,76.05,2227.8,3429.98,0.0,1202.18,0,59,38.78,2421,Bank Withdrawal,1
8650-RHRKE,29.65,118.5,118.5,0.0,0.0,0,48,0.0,4207,Bank Withdrawal,1
0258-NOKBL,90.4,268.45,362.89,0.0,94.44,0,73,31.48,5625,Bank Withdrawal,0
9846-GKXAS,90.8,809.75,821.81,0.0,12.06,0,9,1.34,2578,Bank Withdrawal,1
6484-LATFU,24.55,1657.4,2054.52,0.0,397.12,0,0,5.84,6042,Credit Card,0
7753-USQYQ,64.2,3627.3,5148.05,0.0,1520.75,0,26,27.65,5151,Bank Withdrawal,1
2916-BQZLN,84.75,1651.95,1819.55,49.38,216.98,0,41,11.42,5157,Bank Withdrawal,1
5884-GCYMI,69.4,69.4,107.93,0.0,38.53,0,20,38.53,2847,Mailed Check,0
8128-YVJRG,79.65,604.7,886.94,0.0,282.24,0,18,40.32,4513,Credit Card,1
4220-TINQT,106.35,6751.35,8436.78,0.0,1685.43,0,29,27.63,5632,Bank Withdrawal,1
9823-EALYC,80.85,5727.45,6397.05,0.0,669.6,0,12,9.3,6067,Bank Withdrawal,1
9921-ZVRHG,80.45,1072.0,1088.66,0.0,16.66,0,23,1.19,4155,Bank Withdrawal,1
2038-YSEZE,67.45,1801.1,2199.56,0.0,398.46,0,2,13.74,3152,Credit Card,0
4088-YLDSU,104.15,5743.05,6326.6,0.0,583.55,0,76,10.61,4369,Bank Withdrawal,1
6308-CQRBU,109.25,7707.7,9822.08,0.0,2114.38,0,22,29.78,5044,Bank Withdrawal,0
1334-FJSVR,24.25,24.25,24.25,0.0,0.0,0,7,0.0,2846,Bank Withdrawal,1
4629-NRXKX,70.4,147.15,239.61,0.0,92.46,0,21,46.23,5687,Bank Withdrawal,0
6261-RCVNS,73.9,3160.55,3402.05,0.0,241.5,0,53,5.75,2774,Credit Card,0
8229-BUJHX,20.5,1500.95,2291.18,0.0,790.23,0,0,11.13,4941,Bank Withdrawal,0
5701-SVCWR,24.0,24.0,56.95,0.0,32.95,0,0,32.95,2559,Credit Card,0
3420-YJLQT,79.55,151.75,202.87,0.0,51.12,0,6,25.56,5965,Bank Withdrawal,0
4178-EGMON,88.0,5986.45,6636.05,0.0,649.6,0,51,9.28,4867,Credit Card,1
8580-QVLOC,92.45,6440.25,8295.69,0.0,1855.44,0,6,25.77,5697,Credit Card,0
8582-KRHPJ,35.0,1782.4,1782.4,0.0,0.0,0,20,0.0,5629,Credit Card,1
1897-RCFUM,24.2,914.6,1143.92,0.0,229.32,0,0,5.88,3109,Credit Card,1
7780-OTDSO,99.4,1742.95,1946.35,0.0,203.4,0,16,11.3,2421,Bank Withdrawal,1
7527-QNRUS,25.15,412.6,1181.68,0.0,769.08,0,0,45.24,3931,Credit Card,1
7995-ZHHNZ,56.1,2386.85,3225.32,28.83,867.3,0,25,20.65,5904,Credit Card,0
0397-ZXWQF,20.5,1430.95,4600.72,0.0,3169.77,0,0,47.31,4416,Bank Withdrawal,0
2260-USTRB,70.2,115.95,135.05,0.0,19.1,0,28,9.55,2767,Bank Withdrawal,1
3671-SHRSP,80.6,319.15,376.35,0.0,57.2,0,2,14.3,3080,Mailed Check,1
2419-FSORS,108.4,7719.5,8488.46,0.0,768.96,0,59,10.68,4394,Bank Withdrawal,1
8606-CIQUL,115.75,8399.15,10725.31,0.0,2216.16,110,17,30.78,5168,Credit Card,1
7595-EHCDL,50.6,1653.45,1653.45,0.0,0.0,0,19,0.0,3087,Credit Card,0
3319-DWOEP,95.75,573.75,861.15,0.0,287.4,0,6,47.9,5750,Bank Withdrawal,1
1530-ZTDOZ,40.65,2070.75,2070.75,0.0,0.0,0,11,0.0,5565,Bank Withdrawal,0
0224-HJAPT,47.15,223.15,333.2,0.0,110.05,0,85,22.01,2857,Bank Withdrawal,0
3891-NLXJB,40.55,1390.85,1440.85,0.0,0.0,50,69,0.0,4050,Credit Card,1
1612-EOHDH,45.15,45.15,76.07,0.0,30.92,0,69,30.92,5828,Bank Withdrawal,0
3237-AJGEH,31.0,95.05,115.05,0.0,0.0,20,19,0.0,5122,Credit Card,1
9048-JVYVF,69.35,191.35,298.27,0.0,106.92,0,6,35.64,3520,Bank Withdrawal,1
3441-CGZJH,60.4,2640.55,2740.55,0.0,0.0,100,10,0.0,2725,Credit Card,1
5546-QUERU,19.95,257.0,469.55,0.0,212.55,0,0,16.35,5221,Credit Card,1
6946-LMSQS,89.05,2177.45,3018.2,0.0,840.75,0,25,33.63,2673,Bank Withdrawal,1
8731-WBBMB,81.9,2078.55,2325.67,44.86,291.98,0,48,11.23,3350,Bank Withdrawal,0
7365-BVCJH,24.4,24.4,24.4,0.0,0.0,0,6,0.0,3145,Bank Withdrawal,1
3339-EAQNV,97.25,7133.1,7941.66,0.0,808.56,0,20,11.23,6156,Credit Card,1
7005-CCBKV,84.4,556.35,688.17,0.0,131.82,0,9,21.97,4539,Bank Withdrawal,1
3376-BMGFE,70.9,273.0,398.26,8.74,134.0,0,27,33.5,4287,Bank Withdrawal,1
6618-RYATB,79.55,79.55,84.65,0.0,5.1,0,10,5.1,5571,Credit Card,1
0621-HJWXJ,81.55,5029.05,6361.5,0.0,1332.45,0,24,21.15,4980,Bank Withdrawal,1
0565-IYCGT,78.6,5356.45,7383.67,0.0,2027.22,0,9,29.38,6230,Credit Card,1
5858-EAFCZ,44.45,44.45,67.79,0.0,23.34,0,16,23.34,3498,Credit Card,0
2882-WDTBA,75.75,5388.15,8446.92,0.0,3058.77,0,18,44.33,5839,Bank Withdrawal,1
3756-VNWDH,100.75,6674.65,8759.85,0.0,2085.2,0,8,32.08,4368,Bank Withdrawal,1
4404-HIBDJ,74.3,1863.8,1898.05,0.0,34.25,0,21,1.37,5175,Credit Card,0
7228-PAQPD,59.1,772.85,1248.99,0.0,476.14,0,69,34.01,5718,Credit Card,0
7665-VIGUD,20.35,176.3,350.3,0.0,174.0,0,0,17.4,4745,Credit Card,0
6421-SZVEM,82.85,2320.8,2772.44,0.0,451.64,0,69,16.13,5802,Bank Withdrawal,1
1636-NTNCO,50.95,207.35,207.35,0.0,0.0,0,10,0.0,2104,Credit Card,1
5650-VDUDS,24.25,96.05,96.05,0.0,0.0,0,16,0.0,2038,Mailed Check,1
5424-RLQLC,59.65,638.95,743.75,0.0,14.8,90,25,1.48,2385,Credit Card,1
8146-QQKZH,81.85,5924.4,6366.73,0.0,442.33,0,58,6.23,4090,Bank Withdrawal,0
3352-ALMCK,102.65,4108.15,5419.35,0.0,1311.2,0,29,32.78,3655,Credit Card,1
3018-TFTSU,81.7,858.6,1079.16,0.0,220.56,0,3,18.38,2850,Bank Withdrawal,0
2308-STERM,19.4,61.05,74.35,0.0,13.3,0,0,6.65,5816,Credit Card,0
2969-WGHQO,69.45,477.05,609.42,0.0,132.37,0,29,18.91,3334,Bank Withdrawal,0
1421-HCERK,105.7,3181.8,4186.2,0.0,1004.4,0,22,33.48,2455,Bank Withdrawal,1
0013-SMEOE,109.7,7904.25,8611.41,0.0,707.16,0,14,9.96,5011,Bank Withdrawal,1
6439-LAJXL,68.95,593.85,905.61,0.0,311.76,0,7,34.64,2452,Mailed Check,1
9621-OUPYD,20.2,507.9,770.15,0.0,262.25,0,0,10.49,4129,Bank Withdrawal,1
9281-CEDRU,64.1,4326.25,4893.29,19.12,586.16,0,53,8.62,5553,Bank Withdrawal,0
0060-FUALY,94.75,5597.65,6564.66,0.0,967.01,0,14,16.39,5238,Bank Withdrawal,1
4923-ADWXJ,65.8,1679.65,1680.86,29.29,30.5,0,10,1.22,3962,Bank Withdrawal,1
5999-LCXAO,29.9,29.9,29.9,0.0,0.0,0,24,0.0,4155,Credit Card,0
5685-IIXLY,83.6,404.2,414.76,24.44,35.0,0,23,7.0,4565,Bank Withdrawal,1
7301-ABVAD,86.6,6350.5,6947.38,0.0,596.88,0,13,8.29,4530,Bank Withdrawal,0
4903-CNOZC,70.9,1964.6,2800.67,0.0,836.07,0,47,28.83,2064,Credit Card,0
4648-YPBTM,73.9,3958.25,4304.87,0.0,346.62,0,4,6.54,5644,Bank Withdrawal,1
3177-LASXD,71.35,71.35,111.75,0.0,40.4,0,13,40.4,2619,Bank Withdrawal,0
5092-STPKP,56.35,1381.2,2105.52,0.0,724.32,0,4,30.18,5128,Credit Card,0
1976-AZZPJ,34.2,256.6,256.6,0.0,0.0,0,17,0.0,5100,Credit Card,0
7521-AFHAB,44.8,220.45,398.45,0.0,178.0,0,19,35.6,2492,Credit Card,0
6726-NNFWD,89.45,6435.25,7589.71,0.0,1154.46,0,27,16.26,6004,Credit Card,0
9087-EYCPR,25.0,1505.05,3869.65,0.0,2364.6,0,0,39.41,6355,Mailed Check,0
8705-WZCYL,44.8,44.8,72.26,0.0,27.46,0,26,27.46,2269,Bank Withdrawal,1
0378-TOVMS,85.8,272.2,304.0,0.0,31.8,0,73,10.6,5641,Bank Withdrawal,0
8012-SOUDQ,90.25,3838.75,4379.69,0.0,540.94,0,26,12.58,2223,Bank Withdrawal,1
0356-OBMAC,99.9,5706.3,6676.78,0.0,970.48,0,16,17.33,5840,Bank Withdrawal,1
5760-IFJOZ,107.95,313.6,456.1,0.0,142.5,0,22,47.5,3449,Mailed Check,0
1216-BGTSP,108.45,4964.7,5233.35,0.0,268.65,0,73,5.97,5093,Credit Card,1
0824-VWDPO,96.75,4442.75,4513.4,0.0,70.65,0,30,1.57,3682,Bank Withdrawal,0
2660-EMUBI,95.35,898.35,1312.05,0.0,413.7,0,14,41.37,5353,Bank Withdrawal,1
5832-XKAES,69.8,134.7,210.14,0.0,75.44,0,27,37.72,2320,Credit Card,1
8570-KLJYJ,54.45,1893.5,2827.7,0.0,934.2,0,21,25.95,4462,Credit Card,0
2485-ITVKB,35.1,68.75,78.75,0.0,0.0,10,12,0.0,2643,Bank Withdrawal,1
2074-GUHPQ,92.7,1556.85,2403.11,0.0,846.26,0,19,49.78,2347,Credit Card,1
8180-AKMJV,44.55,44.55,67.59,0.0,23.04,0,82,23.04,5825,Credit Card,1
2700-LUEVA,20.75,20.75,57.03,0.0,36.28,0,0,36.28,2791,Credit Card,0
5876-QMYLD,20.05,415.1,824.96,0.0,409.86,0,0,17.82,3742,Credit Card,0
7470-MCQTK,48.75,633.4,633.4,0.0,0.0,0,8,0.0,2655,Bank Withdrawal,1
3144-KMTWZ,93.25,6669.45,8645.21,0.0,1885.76,90,7,26.56,6035,Bank Withdrawal,1
2718-GAXQD,46.0,181.6,350.12,0.0,168.52,0,52,42.13,4797,Bank Withdrawal,0
0580-PIQHM,101.6,3930.55,4534.48,0.0,603.93,0,82,14.73,3275,Bank Withdrawal,1
2626-URJFX,50.9,225.6,259.92,0.0,34.32,0,57,8.58,5691,Bank Withdrawal,1
2956-GGUCQ,78.85,1772.25,1821.45,0.0,49.2,0,22,2.05,3079,Bank Withdrawal,1
2040-VZIKE,100.85,4847.35,7043.04,0.0,2195.69,0,10,44.81,5417,Mailed Check,1
9070-BCKQP,110.15,7881.2,9587.6,0.0,1706.4,0,85,23.7,4498,Credit Card,1
0655-YDGFJ,48.95,1323.7,1615.44,0.0,291.74,0,25,10.06,4825,Bank Withdrawal,0
2259-OUUSZ,35.5,249.55,249.55,0.0,0.0,0,48,0.0,5124,Credit Card,1
8007-YYPWD,25.05,369.1,983.65,0.0,614.55,0,0,40.97,5218,Bank Withdrawal,0
8079-XRJRS,89.75,5769.6,8957.33,18.72,3206.45,0,16,49.33,6110,Bank Withdrawal,0
0945-TSONX,85.3,4107.25,5607.3,0.0,1370.05,130,52,29.15,5698,Credit Card,1
4307-KWMXE,35.75,389.8,389.8,0.0,0.0,0,22,0.0,2263,Bank Withdrawal,0
0906-QVPMS,115.15,8349.45,10920.57,0.0,2571.12,0,58,35.71,5398,Bank Withdrawal,0
3643-AHCFP,95.6,644.35,797.72,0.0,153.37,0,11,21.91,3265,Bank Withdrawal,1
9833-TGFHX,97.1,4016.75,4675.85,46.56,555.66,150,23,13.23,2170,Bank Withdrawal,0
2357-COQEK,103.3,2890.65,3678.57,0.0,787.92,0,10,28.14,4136,Bank Withdrawal,1
7636-XUHWW,19.9,33.7,41.34,0.0,7.64,0,0,3.82,5824,Credit Card,1
7501-VTYLJ,51.55,106.2,143.42,0.0,37.22,0,27,18.61,4057,Credit Card,0
5676-CFLYY,73.35,5154.5,6307.54,0.0,1153.04,0,59,16.24,5124,Credit Card,1
2391-SOORI,49.35,219.65,323.81,0.0,104.16,0,27,26.04,5858,Bank Withdrawal,0
4163-HFTUK,19.1,1007.8,2503.63,0.0,1495.83,0,0,29.33,4120,Bank Withdrawal,0
5060-TQUQN,83.55,2570.2,2877.4,0.0,307.2,0,48,10.24,3558,Bank Withdrawal,1
0621-JFHOL,29.6,299.05,299.05,0.0,0.0,0,29,0.0,3180,Mailed Check,1
7161-DFHUF,23.85,1672.1,3176.59,0.0,1504.49,0,0,21.19,6166,Credit Card,0
9777-WJJPR,88.65,2683.2,3606.07,0.0,922.87,0,12,29.77,4821,Credit Card,0
3863-IUBJR,53.65,696.35,1030.19,0.0,333.84,0,26,27.82,2595,Credit Card,0
9531-NSBMR,19.25,679.8,2474.4,0.0,1794.6,0,0,49.85,4904,Bank Withdrawal,1
7878-JGDKK,44.55,220.75,341.03,0.0,120.28,0,29,30.07,2124,Credit Card,0
2612-RANWT,100.15,1164.3,1530.78,0.0,366.48,0,47,30.54,3682,Bank Withdrawal,1
8444-WRIDW,80.45,5224.35,8373.29,0.0,3008.94,140,24,45.59,5011,Credit Card,1
6394-MFYNG,107.4,5121.3,5370.42,0.0,249.12,0,47,5.19,4956,Bank Withdrawal,1
5385-SUIRI,104.2,5568.35,7523.55,0.0,1955.2,0,23,37.6,5648,Bank Withdrawal,1
4547-KQRTM,80.05,830.7,1327.7,0.0,497.0,0,10,49.7,3740,Bank Withdrawal,1
7993-PYKOF,75.0,632.95,675.67,0.0,42.72,0,42,5.34,2587,Bank Withdrawal,0
4335-BSMJS,25.8,1563.95,2074.21,0.0,510.26,0,0,8.23,6201,Credit Card,1
2373-NTKOD,66.25,546.45,752.21,0.0,205.76,0,24,25.72,3026,Bank Withdrawal,1
6437-UKHMV,79.7,586.05,788.49,0.0,202.44,0,16,28.92,3109,Bank Withdrawal,1
2030-BTZRO,20.4,107.6,355.76,0.0,248.16,0,0,41.36,4628,Credit Card,1
6278-FEPBZ,20.25,186.15,209.55,0.0,23.4,0,0,2.6,5546,Credit Card,0
1480-IVEVR,81.6,2815.25,2960.85,0.0,145.6,0,28,4.16,2300,Bank Withdrawal,1
8746-OQQRW,25.25,101.9,116.66,0.0,14.76,0,0,3.69,3962,Credit Card,0
4612-THJBS,104.75,5510.65,7447.13,0.0,1936.48,0,4,34.58,5605,Bank Withdrawal,1
1410-RSCMR,71.35,515.75,865.61,0.0,349.86,0,25,49.98,3459,Credit Card,1
3468-DRVQJ,70.3,676.15,939.85,0.0,263.7,0,26,26.37,5496,Bank Withdrawal,0
5327-XOKKY,73.45,5329.0,6139.72,0.0,810.72,0,3,11.26,5540,Credit Card,1
4311-QTTAI,19.35,295.55,950.75,0.0,655.2,0,0,40.95,2017,Credit Card,0
5130-IEKQT,105.95,2655.25,3813.75,0.0,1158.5,0,22,46.34,4283,Credit Card,0
4588-YBNIB,19.6,19.6,24.96,0.0,5.36,0,0,5.36,4205,Credit Card,1
2732-ISEZX,20.5,104.3,227.35,0.0,123.05,0,0,24.61,5263,Credit Card,1
3842-QTGDL,80.75,1321.3,2057.3,0.0,736.0,0,30,46.0,2942,Bank Withdrawal,0
6080-LNESI,24.75,1234.6,2156.17,0.0,921.57,0,0,18.07,5080,Credit Card,0
9992-RRAMN,85.1,1873.7,2230.1,0.0,356.4,0,17,16.2,5248,Bank Withdrawal,1
9420-LOJKX,99.1,1426.4,1485.8,0.0,59.4,0,20,3.96,2966,Credit Card,1
7465-ZZRVX,70.35,70.35,94.77,0.0,14.42,10,27,14.42,2722,Bank Withdrawal,1
9172-ANCRX,98.7,973.25,1346.85,0.0,373.6,0,28,37.36,5561,Bank Withdrawal,1
3197-ARFOY,105.0,2007.25,2178.3,0.0,151.05,20,12,7.95,3524,Mailed Check,1
1197-BVMVG,74.45,294.45,311.61,0.0,17.16,0,7,4.29,4093,Bank Withdrawal,1
9026-RNUJS,50.35,237.25,330.7,0.0,93.45,0,28,18.69,4618,Bank Withdrawal,0
0023-HGHWL,25.1,25.1,25.1,0.0,0.0,0,9,0.0,5437,Bank Withdrawal,1
9115-YQHGA,51.1,2092.9,3472.5,0.0,1379.6,0,73,34.49,3355,Bank Withdrawal,1
3916-NRPAP,85.7,256.75,346.27,0.0,89.52,0,30,29.84,5806,Credit Card,0
0464-WJTKO,20.1,1460.85,2481.09,0.0,1020.24,0,0,14.17,4598,Bank Withdrawal,0
9828-AOQLM,45.7,45.7,58.5,0.0,12.8,0,5,12.8,3187,Bank Withdrawal,1
6992-TKNYO,69.0,2669.45,3889.63,0.0,1220.18,0,16,32.11,4487,Credit Card,0
0722-TROQR,74.9,321.75,426.67,0.0,104.92,0,29,26.23,2122,Bank Withdrawal,1
0495-ZBNGW,79.9,343.95,397.25,0.0,33.3,20,14,6.66,4324,Bank Withdrawal,1
3639-XJHKQ,60.6,1297.8,1990.92,0.0,693.12,0,20,36.48,2463,Bank Withdrawal,1
8225-BTJAU,79.25,793.55,868.65,0.0,75.1,0,18,7.51,3856,Bank Withdrawal,1
9250-WYPLL,75.55,413.65,589.75,0.0,176.1,0,58,35.22,4600,Bank Withdrawal,0
7268-WNTCP,20.45,1297.35,1413.29,0.0,115.94,0,0,1.87,5746,Bank Withdrawal,0
0017-DINOC,45.2,2460.55,2460.55,0.0,0.0,0,10,0.0,5435,Credit Card,0
6402-SSEJG,61.05,1540.2,1540.2,0.0,0.0,0,9,0.0,3695,Bank Withdrawal,0
5609-IMCGG,84.35,1302.65,1395.95,0.0,93.3,0,4,6.22,3314,Credit Card,1
8871-JLMHM,90.2,6297.65,6529.53,0.0,231.88,0,26,3.41,4095,Credit Card,0
5334-AFQJB,25.1,1789.9,1960.54,0.0,170.64,0,0,2.37,5751,Credit Card,1
3428-MMGUB,89.55,5231.2,5657.2,0.0,426.0,0,10,7.1,5874,Bank Withdrawal,1
3496-LFSZU,70.5,294.2,418.08,0.0,113.88,10,5,28.47,2896,Bank Withdrawal,0
1475-VWVDO,74.9,490.55,732.68,0.0,242.13,0,12,34.59,5335,Bank Withdrawal,1
0334-GDDSO,81.35,233.7,261.36,0.0,27.66,0,14,9.22,2818,Bank Withdrawal,1
9094-AZPHK,100.15,1415.0,1896.05,0.0,481.05,0,28,32.07,2565,Bank Withdrawal,1
2108-XWMPY,35.45,106.85,106.85,0.0,0.0,0,85,0.0,2095,Credit Card,1
5075-JSDKI,24.45,1493.1,3925.67,0.0,2432.57,0,0,41.23,6196,Bank Withdrawal,0
0221-NAUXK,19.95,219.5,298.1,0.0,78.6,0,0,7.86,3044,Bank Withdrawal,1
0020-INWCK,95.75,6849.4,8784.86,0.0,1935.46,0,12,27.26,4865,Credit Card,1
0675-NCDYU,116.4,8543.25,10621.17,0.0,2077.92,0,20,28.86,6491,Credit Card,1
1678-FYZOW,79.4,244.65,384.45,0.0,139.8,0,76,46.6,2448,Bank Withdrawal,1
2208-UGTGR,98.6,5581.05,6196.49,0.0,615.44,0,28,10.99,5601,Bank Withdrawal,0
3635-QQRQD,20.05,1201.65,3289.81,0.0,2088.16,0,0,33.68,4568,Credit Card,1
2951-QOQTK,80.8,332.45,501.77,0.0,169.32,0,76,42.33,5436,Credit Card,0
1764-VUUMT,19.95,1269.1,3773.14,0.0,2504.04,0,0,37.94,6382,Credit Card,0
4988-IQIGL,75.35,75.35,103.84,0.0,28.49,0,18,28.49,4403,Bank Withdrawal,1
2105-PHWON,95.0,3008.15,3409.37,0.0,341.22,60,22,10.34,4639,Credit Card,1
5275-SQEIZ,80.85,80.85,95.76,0.0,14.91,0,21,14.91,3096,Credit Card,1
4067-HLYQI,70.4,2406.1,4097.95,0.0,1631.85,60,19,49.45,4860,Bank Withdrawal,1
0363-QJVFX,108.15,3432.9,4318.98,0.0,886.08,0,73,27.69,2541,Credit Card,1
9249-FXSCK,111.25,5916.45,7667.06,1.27,1751.88,0,52,33.69,4861,Credit Card,1
7622-NXQZR,30.1,810.85,810.85,0.0,0.0,0,48,0.0,2653,Credit Card,1
5701-YVSVF,82.9,880.05,1200.7,0.0,320.65,0,2,29.15,4413,Bank Withdrawal,1
7596-ZYWBB,59.6,3739.8,6673.65,0.0,2813.85,120,76,43.29,4372,Mailed Check,1
1776-SPBWV,20.1,682.1,2100.58,0.0,1418.48,0,0,41.72,2272,Bank Withdrawal,1
8882-TLVRW,39.1,2779.5,2779.5,0.0,0.0,0,11,0.0,5987,Credit Card,0
9503-XJUME,19.65,928.4,2106.2,0.0,1177.8,0,0,22.65,4279,Credit Card,0
0459-SPZHJ,83.5,5435.0,6282.35,0.0,847.35,0,69,13.45,4652,Credit Card,0
3276-HDUEG,75.05,75.05,107.91,0.0,32.86,0,58,32.86,4838,Mailed Check,1
1492-QGCLU,85.7,4616.1,6038.62,0.0,1422.52,0,12,26.84,5957,Bank Withdrawal,0
3682-YEUWS,24.4,253.9,295.5,0.0,41.6,0,0,4.16,4458,Credit Card,1
2014-MKGMH,101.1,4674.4,5961.02,0.0,1286.62,0,22,27.97,4883,Bank Withdrawal,1
1658-TJVOA,74.1,450.9,526.92,0.0,76.02,0,20,12.67,4716,Bank Withdrawal,1
6870-ECSHE,20.45,34.8,126.8,0.0,92.0,0,0,46.0,4196,Credit Card,0
3452-GWUIN,94.95,1760.25,2132.08,0.0,371.83,0,27,19.57,5316,Bank Withdrawal,1
6549-NNDYT,30.85,394.1,394.1,0.0,0.0,0,7,0.0,2444,Bank Withdrawal,1
0402-CQAJN,101.9,3545.35,4434.83,0.0,889.48,0,59,24.04,4437,Bank Withdrawal,1
3082-WQRVY,19.65,228.65,869.29,0.0,640.64,0,0,45.76,2962,Credit Card,0
5095-ETBRJ,56.8,3112.05,3241.85,0.0,129.8,0,69,2.36,4702,Credit Card,0
9278-VZKCD,109.1,5647.95,5861.67,0.0,213.72,0,17,4.11,4428,Bank Withdrawal,1
2108-GLPQB,55.55,1405.3,1695.3,0.0,290.0,0,10,11.6,2950,Credit Card,0
4291-YZODP,20.05,96.8,444.42,0.0,347.62,0,0,49.66,3810,Credit Card,0
2384-OVPSA,20.2,735.9,891.32,0.0,155.42,0,0,4.09,4947,Mailed Check,0
4883-QICIH,69.75,2347.9,2519.91,19.67,191.68,0,5,5.99,2356,Bank Withdrawal,1
6350-XFYGW,94.75,422.4,498.4,0.0,76.0,0,17,19.0,2757,Bank Withdrawal,1
5780-INQIK,49.4,408.25,575.45,0.0,167.2,0,6,20.9,2907,Bank Withdrawal,0
9057-MSWCO,30.75,805.1,945.1,0.0,0.0,140,13,0.0,2927,Credit Card,0
3500-RMZLT,96.3,1426.75,1863.4,0.0,286.65,150,8,19.11,2933,Credit Card,1
8413-VONUO,95.65,167.3,200.82,0.0,33.52,0,27,16.76,5332,Bank Withdrawal,0
0384-RVBPI,64.4,1398.6,1650.6,0.0,252.0,0,29,12.6,2120,Credit Card,0
4419-UJMUS,99.35,6856.45,7440.19,0.0,583.74,0,21,8.46,4637,Bank Withdrawal,1
6968-URWQU,56.35,2391.15,2577.77,0.0,186.62,0,23,4.34,4928,Credit Card,1
0130-SXOUN,89.4,5976.9,9200.36,36.02,3219.48,40,8,48.78,4889,Credit Card,0
6516-NKQBO,81.0,3084.9,3922.8,0.0,837.9,0,73,22.05,3067,Credit Card,0
2108-YKQTY,50.7,151.3,190.54,0.0,39.24,0,30,9.81,4930,Credit Card,0
4730-AWNAU,60.7,2234.55,2234.55,0.0,0.0,0,24,0.0,3671,Credit Card,0
2249-YPRNG,105.85,2239.65,2815.45,0.0,575.8,0,16,28.79,4223,Bank Withdrawal,1
3164-YAXFY,53.75,3196.0,3196.0,0.0,0.0,0,30,0.0,5594,Bank Withdrawal,1
1708-PBBOA,54.75,2348.45,2428.45,0.0,0.0,80,13,0.0,3179,Bank Withdrawal,1
6094-ZIVKX,54.45,3674.95,4858.83,0.0,1183.88,0,27,17.41,6309,Credit Card,1
9667-EQRXU,40.3,1172.95,1272.95,0.0,0.0,100,7,0.0,3016,Bank Withdrawal,1
1930-BZLHI,20.35,422.7,895.83,0.0,473.13,0,0,22.53,3721,Credit Card,1
3389-YGYAI,105.5,829.55,1190.83,0.0,361.28,0,15,45.16,5546,Bank Withdrawal,1
4750-UKWJK,19.6,727.8,1665.75,0.0,937.95,0,0,25.35,5730,Mailed Check,0
